Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-3-7, 36, 77, 15, Rain-Snow, 
2014-3-8, 50, 57, 6, , 
2014-3-9, 50, 49, 6, , 
2014-3-10, 49, 56, 6, , 
2014-3-11, 67, 34, 5, , 
2014-3-12, 56, 58, 14, Rain, 
2014-3-13, 36, 25, 19, , 
2014-3-14, 43, 39, 11, , 
2014-3-15, 61, 30, 12, , 
2014-3-16, 42, 58, 10, Rain, 
2014-3-17, 32, 82, 12, Fog-Rain-Snow, 
2014-3-18, 35, 77, 10, Rain, 
2014-3-19, 42, 86, 6, Rain, 
2014-3-20, 55, 52, 10, , 
2014-3-21, 52, 45, 6, , 
2014-3-22, 61, 40, 12, , 
2014-3-23, 46, 62, 9, Rain, 
2014-3-24, 37, 45, 10, , 
2014-3-25, 40, 66, 8, Rain-Snow, 
2014-3-26, 36, 54, 13, , 
2014-3-27, 39, 44, 8, , 
2014-3-28, 58, 65, 14, Rain, 
2014-3-29, 63, 92, 8, Fog-Rain, 
2014-3-30, 53, 77, 15, Rain, 
2014-3-31, 56, 36, 13, , 
2014-4-1, 56, 51, 4, , 
2014-4-2, 62, 54, 6, , 
2014-4-3, 61, 55, 5, Rain, 
2014-4-4, 68, 52, 6, Rain, 
2014-4-5, 59, 57, 8, Fog, 
2014-4-6, 50, 45, 6, , 
2014-4-7, 53, 66, 7, Rain, 
2014-4-8, 62, 63, 8, Rain, 
2014-4-9, 60, 43, 7, , 
2014-4-10, 58, 48, 8, , 
2014-4-11, 64, 43, 12, , 
2014-4-12, 67, 53, 8, , 
2014-4-13, 69, 60, 12, , 
2014-4-14, 72, 57, 14, , 
2014-4-15, 57, 77, 18, Rain, 
2014-4-16, 43, 44, 11, , 
2014-4-17, 47, 59, 7, , 
2014-4-18, 46, 67, 5, , 
2014-4-19, 56, 62, 6, , 
2014-4-20, 55, 44, 11, , 
2014-4-21, 57, 46, 5, , 
2014-4-22, 67, 56, 6, , 
2014-4-23, 59, 51, 13, , 
2014-4-24, 55, 38, 6, , 
2014-4-25, 62, 73, 7, Rain-Thunderstorm, 
2014-4-26, 66, 60, 10, , 
2014-4-27, 65, 47, 5, , 
2014-4-28, 56, 70, 5, Rain, 
2014-4-29, 57, 88, 8, Fog-Rain, 
2014-4-30, 70, 86, 12, Rain-Thunderstorm, 
2014-5-1, 74, 65, 9, , 
2014-5-2, 63, 55, 7, , 
2014-5-3, 64, 50, 5, , 
2014-5-4, 67, 49, 11, , 
2014-5-5, 60, 60, 5, Rain, 
2014-5-6, 65, 68, 3, , 
2014-5-7, 68, 60, 5, , 
2014-5-8, 77, 60, 4, , 
2014-5-9, 77, 56, 6, Rain-Thunderstorm, 
2014-5-10, 75, 66, 10, Rain-Thunderstorm, 
2014-5-11, 72, 64, 4, , 
2014-5-12, 75, 61, 6, , 
2014-5-13, 81, 61, 5, Thunderstorm, 
2014-5-14, 70, 84, 6, Fog, 
2014-5-15, 75, 74, 9, Rain, 
2014-5-16, 68, 70, 9, Rain, 
2014-5-17, 62, 53, 7, , 
2014-5-18, 61, 52, 6, , 
2014-5-19, 61, 51, 4, , 
2014-5-20, 66, 51, 7, , 
2014-5-21, 75, 64, 6, , 
2014-5-22, 77, 65, 4, Rain-Thunderstorm, 
2014-5-23, 72, 60, 7, Fog, 
2014-5-24, 67, 55, 7, , 
2014-5-25, 69, 58, 3, , 
2014-5-26, 74, 63, 8, , 
2014-5-27, 79, 63, 7, , 
2014-5-28, 80, 63, 8, Rain-Thunderstorm, 
2014-5-29, 64, 94, 6, Rain, 
2014-5-30, 66, 76, 4, , 
2014-5-31, 70, 59, 8, , 
2014-6-1, 66, 63, 5, , 
2014-6-2, 66, 56, 6, , 
2014-6-3, 74, 57, 6, , 
2014-6-4, 79, 59, 6, Rain, 
2014-6-5, 75, 66, 9, Rain-Thunderstorm, 
2014-6-6, 71, 61, 5, , 
2014-6-7, 72, 61, 3, , 
2014-6-8, 74, 66, 6, , 
2014-6-9, 78, 73, 8, , 
2014-6-10, 83, 66, 5, , 
2014-6-11, 81, 71, 7, Rain-Thunderstorm, 
2014-6-12, 75, 87, 5, Fog-Rain-Thunderstorm, 
2014-6-13, 77, 83, 5, Rain-Thunderstorm, 
2014-6-14, 74, 66, 6, Rain, 
2014-6-15, 71, 64, 3, , 
2014-6-16, 80, 64, 4, , 
2014-6-17, 85, 64, 6, , 
2014-6-18, 87, 54, 7, , 
2014-6-19, 83, 65, 6, Rain-Thunderstorm, 
2014-6-20, 79, 69, 5, , 
2014-6-21, 79, 72, 4, Rain, 
2014-6-22, 74, 74, 6, Rain, 
2014-6-23, 74, 67, 6, , 
2014-6-24, 74, 66, 5, , 
2014-6-25, 82, 73, 8, , 
2014-6-26, 82, 64, 8, , 
2014-6-27, 82, 65, 6, , 
2014-6-28, 76, 65, 6, , 
2014-6-29, 74, 61, 4, , 
2014-6-30, 78, 65, 6, , 
2014-7-1, 83, 59, 9, , 
2014-7-2, 88, 61, 10, , 
2014-7-3, 86, 62, 10, , 
2014-7-4, 77, 55, 16, , 
2014-7-5, 74, 47, 6, , 
2014-7-6, 76, 58, 9, , 
2014-7-7, 83, 51, 11, , 
2014-7-8, 88, 48, 14, Rain-Thunderstorm, 
2014-7-9, 83, 66, 8, Rain, 
2014-7-10, 76, 80, 5, Rain, 
2014-7-11, 79, 70, 4, , 
2014-7-12, 81, 65, 6, , 
2014-7-13, 85, 63, 11, , 
2014-7-14, 88, 59, 10, Rain-Thunderstorm, 
2014-7-15, 84, 68, 10, Rain-Thunderstorm, 
2014-7-16, 77, 62, 6, , 
2014-7-17, 77, 54, 6, , 
2014-7-18, 77, 58, 6, , 
2014-7-19, 76, 58, 5, , 
2014-7-20, 78, 60, 5, , 
2014-7-21, 77, 79, 5, Rain, 
2014-7-22, 79, 74, 4, , 
2014-7-23, 84, 71, 8, Fog, 
2014-7-24, 78, 80, 5, Rain-Thunderstorm, 
2014-7-25, 76, 65, 4, , 
2014-7-26, 80, 67, 7, , 
2014-7-27, 81, 73, 9, Rain, 
2014-7-28, 81, 55, 13, , 
2014-7-29, 74, 56, 8, , 
2014-7-30, 73, 56, 5, , 
2014-7-31, 75, 66, 6, , 
2014-8-1, 72, 84, 4, Rain, 
2014-8-2, 71, 81, 5, Fog-Rain, 
2014-8-3, 77, 76, 5, Rain, 
2014-8-4, 78, 74, 4, , 
2014-8-5, 80, 67, 4, , 
2014-8-6, 80, 64, 3, Rain, 
2014-8-7, 78, 69, 4, , 
2014-8-8, 74, 65, 3, , 
2014-8-9, 74, 71, 4, , 
2014-8-10, 74, 70, 5, , 
2014-8-11, 74, 72, 5, Rain, 
2014-8-12, 79, 82, 6, Rain, 
2014-8-13, 77, 67, 9, , 
2014-8-14, 72, 59, 7, , 
2014-8-15, 74, 61, 5, , 
2014-8-16, 76, 61, 4, , 
2014-8-17, 78, 65, 4, , 
2014-8-18, 77, 77, 3, Rain-Thunderstorm, 
2014-8-19, 79, 77, 5, Rain, 
2014-8-20, 79, 73, 5, , 
2014-8-21, 81, 71, 4, Rain, 
2014-8-22, 80, 73, 4, , 
2014-8-23, 75, 81, 5, Rain, 
2014-8-24, 73, 71, 8, , 
2014-8-25, 71, 68, 6, , 
2014-8-26, 74, 62, 5, , 
2014-8-27, 76, 62, 3, , 
2014-8-28, 82, 51, 7, , 
2014-8-29, 75, 61, 6, , 
2014-8-30, 79, 72, 6, , 
2014-8-31, 84, 70, 9, , 
2014-9-1, 86, 63, 8, , 
2014-9-2, 87, 58, 8, Thunderstorm, 
2014-9-3, 83, 66, 6, Rain-Thunderstorm, 
2014-9-4, 82, 73, 5, Rain-Thunderstorm, 
2014-9-5, 81, 75, 6, Rain, 
2014-9-6, 85, 66, 9, , 
2014-9-7, 74, 68, 9, , 
2014-9-8, 70, 85, 10, Rain, 
2014-9-9, 73, 90, 9, Rain, 
2014-9-10, 75, 72, 4, , 
2014-9-11, 79, 74, 9, , 
2014-9-12, 74, 70, 7, Rain, 
2014-9-13, 69, 80, 5, Rain, 
2014-9-14, 65, 66, 5, , 
2014-9-15, 71, 66, 4, , 
2014-9-16, 74, 69, 5, , 
2014-9-17, 70, 63, 5, , 
2014-9-18, 67, 72, 2, Fog, 
2014-9-19, 71, 66, 4, , 
2014-9-20, 72, 65, 5, , 
2014-9-21, 77, 63, 8, , 
2014-9-22, 71, 47, 10, , 
2014-9-23, 61, 59, 7, , 
2014-9-24, 62, 83, 11, Rain, 
2014-9-25, 66, 88, 11, Rain, 
2014-9-26, 70, 68, 7, Rain, 
2014-9-27, 69, 63, 4, , 
2014-9-28, 69, 65, 1, , 
2014-9-29, 66, 87, 4, Rain, 
2014-9-30, 68, 83, 2, , 
2014-10-1, 71, 76, 3, , 
2014-10-2, 72, 68, 4, Rain, 
2014-10-3, 71, 78, 10, Rain, 
2014-10-4, 63, 60, 11, , 
2014-10-5, 54, 57, 6, , 
2014-10-6, 61, 57, 11, , 
2014-10-7, 67, 68, 11, Rain, 
2014-10-8, 72, 59, 9, Rain, 
2014-10-9, 63, 57, 3, , 
2014-10-10, 67, 74, 4, Fog-Rain, 
2014-10-11, 57, 94, 7, Rain, 
2014-10-12, 60, 80, 5, Rain, 
2014-10-13, 71, 78, 5, , 
2014-10-14, 76, 74, 14, , 
2014-10-15, 66, 88, 9, Fog-Rain, 
2014-10-16, 62, 77, 7, Fog, 
2014-10-17, 63, 64, 7, , 
2014-10-18, 65, 57, 12, , 
2014-10-19, 54, 50, 8, , 
2014-10-20, 54, 62, 6, , 
2014-10-21, 64, 62, 6, Rain, 
2014-10-22, 55, 81, 15, Rain, 
2014-10-23, 60, 60, 12, , 
2014-10-24, 59, 60, 6, , 
2014-10-25, 56, 57, 5, , 
2014-10-26, 58, 48, 7, , 
2014-10-27, 57, 49, 4, , 
2014-10-28, 68, 57, 10, , 
2014-10-29, 66, 74, 8, Rain, 
2014-10-30, 55, 66, 6, Fog-Rain, 
2014-10-31, 52, 61, 6, , 
2014-11-1, 46, 70, 14, Rain, 
2014-11-2, 45, 41, 16, Rain, 
2014-11-3, 48, 43, 6, , 
2014-11-4, 58, 45, 7, , 
2014-11-5, 60, 52, 5, , 
2014-11-6, 59, 81, 10, Rain, 
2014-11-7, 50, 52, 10, , 
2014-11-8, 43, 55, 4, , 
2014-11-9, 52, 63, 3, , 
2014-11-10, 52, 63, 3, Fog, 
2014-11-11, 57, 76, 3, Fog, 
2014-11-12, 63, 68, 7, Fog, 
2014-11-13, 45, 53, 9, Rain, 
2014-11-14, 38, 57, 11, Rain, 
2014-11-15, 37, 45, 4, , 
2014-11-16, 42, 54, 4, Rain, 
2014-11-17, 51, 86, 7, Fog-Rain, 
2014-11-18, 37, 45, 12, , 
2014-11-19, 30, 43, 8, , 
2014-11-20, 44, 42, 10, , 
2014-11-21, 35, 46, 5, , 
2014-11-22, 37, 48, 5, , 
2014-11-23, 48, 67, 6, Rain, 
2014-11-24, 68, 68, 17, Rain, 
2014-11-25, 59, 72, 6, Rain, 
2014-11-26, 44, 84, 11, Rain, 
2014-11-27, 42, 81, 4, Rain, 
2014-11-28, 36, 56, 6, , 
2014-11-29, 39, 62, 7, , 
2014-11-30, 53, 59, 10, , 
2014-12-1, 63, 61, 11, Rain, 
2014-12-2, 44, 79, 7, Fog-Rain, 
2014-12-3, 50, 88, 7, Fog, 
2014-12-4, 44, 64, 4, Rain, 
2014-12-5, 44, 68, 1, Rain, 
2014-12-6, 51, 82, 6, Rain, 
2014-12-7, 43, 56, 16, Rain, 
2014-12-8, 37, 67, 12, Rain, 
2014-12-9, 40, 79, 12, Rain, 
2014-12-10, 45, 59, 12, , 
2014-12-11, 39, 48, 9, , 
2014-12-12, 42, 43, 6, , 
2014-12-13, 41, 58, 1, , 
2014-12-14, 43, 61, 2, , 
2014-12-15, 46, 70, 2, , 
2014-12-16, 43, 85, 5, Fog-Rain, 
2014-12-17, 50, 66, 7, Fog, 
2014-12-18, 39, 56, 6, , 
2014-12-19, 39, 56, 5, , 
2014-12-20, 34, 57, 2, , 
2014-12-21, 41, 60, 2, , 
2014-12-22, 37, 81, 9, Rain, 
2014-12-23, 42, 87, 3, Fog-Rain, 
2014-12-24, 56, 90, 5, Fog-Rain, 
2014-12-25, 52, 62, 10, Rain, 
2014-12-26, 44, 61, 1, , 
2014-12-27, 48, 60, 5, , 
2014-12-28, 56, 71, 7, Rain, 
2014-12-29, 46, 80, 8, Rain, 
2014-12-30, 36, 64, 6, Rain, 
2014-12-31, 34, 54, 3, , 
2015-1-1, 39, 40, 10, , 
2015-1-2, 46, 49, 4, , 
2015-1-3, 45, 70, 4, Fog-Rain, 
2015-1-4, 58, 74, 12, Fog-Rain, 
2015-1-5, 43, 36, 11, , 
2015-1-6, 36, 50, 4, , 
2015-1-7, 27, 53, 13, , 
2015-1-8, 19, 36, 8, , 
2015-1-9, 35, 33, 12, , 
2015-1-10, 28, 41, 3, , 
2015-1-11, 31, 55, 4, Rain, 
2015-1-12, 40, 82, 4, Fog-Rain, 
2015-1-13, 36, 70, 12, Rain, 
2015-1-14, 29, 89, 9, Rain, 
2015-1-15, 34, 84, 4, Snow, 
2015-1-16, 40, 68, 6, Fog, 
2015-1-17, 36, 64, 5, , 
2015-1-18, 47, 73, 5, Rain, 
2015-1-19, 44, 62, 4, , 
2015-1-20, 46, 65, 4, , 
2015-1-21, 35, 84, 5, Rain, 
2015-1-22, 39, 72, 3, Fog, 
2015-1-23, 38, 77, 4, Rain, 
2015-1-24, 40, 80, 10, Rain, 
2015-1-25, 43, 61, 7, , 
2015-1-26, 41, 86, 9, Rain-Snow, 
2015-1-27, 35, 73, 13, Snow, 
2015-1-28, 35, 41, 10, , 
2015-1-29, 32, 52, 7, , 
2015-1-30, 36, 43, 13, , 
2015-1-31, 31, 41, 5, , 
2015-2-1, 37, 52, 6, Rain, 
2015-2-2, 44, 64, 17, Rain, 
2015-2-3, 31, 56, 3, , 
2015-2-4, 42, 47, 11, , 
2015-2-5, 34, 42, 16, , 
2015-2-6, 28, 45, 7, , 
2015-2-7, 42, 43, 8, , 
2015-2-8, 54, 42, 10, , 
2015-2-9, 47, 67, 8, Rain, 
2015-2-10, 38, 86, 15, Rain, 
2015-2-11, 39, 58, 8, , 
2015-2-12, 38, 64, 7, Fog-Rain-Snow, 
2015-2-13, 24, 39, 9, , 
2015-2-14, 34, 44, 15, Snow, 
2015-2-15, 21, 31, 16, , 
2015-2-16, 17, 56, 5, Fog-Snow, 
2015-2-17, 25, 64, 7, Snow, 
2015-2-18, 26, 61, 8, Snow, 
2015-2-19, 16, 33, 15, , 
2015-2-20, 13, 40, 6, , 
2015-2-21, 19, 67, 6, Rain-Snow, 
2015-2-22, 42, 81, 3, Fog-Rain, 
2015-2-23, 31, 61, 10, , 
2015-2-24, 22, 56, 6, Snow, 
2015-2-25, 34, 50, 6, , 
2015-2-26, 31, 70, 7, Fog-Snow, 
2015-2-27, 31, 72, 4, , 
2015-2-28, 28, 49, 6, , 
2015-3-1, 28, 76, 3, Fog-Rain, 
2015-3-2, 42, 68, 7, Fog, 
2015-3-3, 34, 70, 6, Rain, 
2015-3-4, 51, 80, 7, Rain, 
2015-3-5, 40, 85, 13, Fog-Rain-Snow, 
2015-3-6, 24, 60, 8, , 
2015-3-7, 37, 56, 8, , 
2015-3-8, 53, 41, 10, , 
2015-3-9, 57, 48, 4, , 
2015-3-10, 53, 71, 3, Rain, 
2015-3-11, 60, 88, 6, Fog-Rain, 
2015-3-12, 51, 46, 8, Fog, 
2015-3-13, 46, 57, 5, Rain, 
2015-3-14, 51, 91, 7, Rain, 
2015-3-15, 57, 51, 12, , 
2015-3-16, 56, 50, 5, , 
2015-3-17, 63, 51, 12, , 
2015-3-18, 44, 35, 8, , 
2015-3-19, 45, 58, 4, Rain, 
2015-3-20, 41, 93, 8, Rain, 
2015-3-21, 51, 68, 5, , 
2015-3-22, 54, 64, 5, , 
2015-3-23, 46, 45, 7, , 
2015-3-24, 47, 57, 5, Rain, 
2015-3-25, 51, 59, 4, Rain, 
2015-3-26, 63, 64, 10, Rain, 
2015-3-27, 53, 79, 10, Rain, 
2015-3-28, 36, 49, 14, , 
2015-3-29, 38, 32, 8, , 
2015-3-30, 55, 41, 11, Rain, 
2015-3-31, 58, 42, 13, Rain, 
2015-4-1, 52, 41, 10, , 
2015-4-2, 56, 46, 13, , 
2015-4-3, 71, 59, 15, Rain, 
2015-4-4, 57, 48, 14, Rain, 
2015-4-5, 51, 43, 7, , 
2015-4-6, 63, 52, 12, , 
2015-4-7, 65, 75, 7, Rain, 
2015-4-8, 57, 87, 6, Fog-Rain, 
2015-4-9, 52, 85, 7, Fog-Rain-Thunderstorm, 
2015-4-10, 65, 70, 9, Fog-Rain-Thunderstorm, 
2015-4-11, 63, 58, 6, , 
2015-4-12, 57, 52, 5, , 
2015-4-13, 63, 52, 9, , 
2015-4-14, 61, 80, 7, Rain, 
2015-4-15, 60, 56, 7, , 
2015-4-16, 59, 54, 9, , 
2015-4-17, 69, 69, 5, Rain, 
2015-4-18, 72, 66, 4, Fog-Rain, 
2015-4-19, 64, 69, 10, Rain, 
2015-4-20, 73, 74, 13, Rain, 
2015-4-21, 61, 52, 12, , 
2015-4-22, 62, 47, 11, Rain, 
2015-4-23, 53, 48, 9, , 
2015-4-24, 52, 46, 7, , 
2015-4-25, 48, 72, 5, Rain-Thunderstorm, 
2015-4-26, 54, 67, 7, Rain, 
2015-4-27, 54, 59, 9, , 
2015-4-28, 59, 54, 9, , 
2015-4-29, 61, 59, 3, , 
2015-4-30, 60, 69, 5, Rain, 
2015-5-1, 55, 74, 7, Rain, 
2015-5-2, 60, 63, 5, , 
2015-5-3, 69, 44, 4, , 
2015-5-4, 69, 56, 4, , 
